name,site,phone,full_address,street,city,postal_code,state,country,latitude,longitude,photo,working_hours,business_status,about,description,location_link
University Park,,+1 979-764-3486,"Parking lot, 403 Park Rd, College Station, TX 77840","Parking lot, 403 Park Rd",College Station,77840,Texas,United States of America,30.641196599999997,-96.3236293,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npotutGR8qkXXqK5uHdWnpNcM3gxGKnzB0B3qJY5GvVPx9n85EcZ-wsKryTSMG6RQv7I-RN_h58J2RJKrXZo7HCbEL-6MnyeAswOVPXiH-7GZ6HBqfrhBnDhhO6_wA-OcAxYN9Z=w800-h500-k-no,"{""Monday"": ""5AM-11PM"", ""Tuesday"": ""5AM-11PM"", ""Wednesday"": ""5AM-11PM"", ""Thursday"": ""5AM-11PM"", ""Friday"": ""5AM-11PM"", ""Saturday"": ""5AM-11PM"", ""Sunday"": ""5AM-11PM""}",OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Children"": {""Good for kids"": true}, ""Pets"": {""Dog park"": true, ""Dogs allowed"": true}}",,"https://www.google.com/maps/place/University+Park/@30.641196599999997,-96.3236293,14z/data=!4m8!1m2!2m1!1sUniversity+Park!3m4!1s0x864683f866edc47f:0xa182322ec8c51d39!8m2!3d30.641196599999997!4d-96.3236293"
Waggie Pet Zone,http://waggiepetzone.com/,+1 979-693-9663,"3227 Rock Prairie Rd W, College Station, TX 77845",3227 Rock Prairie Rd W,College Station,77845,Texas,United States of America,30.566779099999998,-96.3150431,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrtf5B4Zlw5LCLwykG3uDBwkkNzyR67yn-R4r2oSRykQLyUJ2Jqbr4eVNi2faCDnLvKUGbjkvKcQhFrKBAxO4ru6B3-lzZi3EYRpdZz-OWJLrLdnQeEKyY5PNXvf_SR9XXYZO073w=w800-h500-k-no,"{""Monday"": ""7AM-7PM"", ""Tuesday"": ""7AM-7PM"", ""Wednesday"": ""7AM-7PM"", ""Thursday"": ""7AM-7PM"", ""Friday"": ""7AM-7PM"", ""Saturday"": ""8AM-4PM"", ""Sunday"": ""8-10AM,4-6PM""}",OPERATIONAL,"{""From the business"": {""Identifies as women-owned"": true}, ""Service options"": {""Onsite services"": true}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true}, ""Amenities"": {""Gender-neutral restroom"": true, ""Restroom"": true}, ""Planning"": {""Appointments recommended"": true}, ""Parking"": {""Free parking lot"": true, ""On-site parking"": true}, ""Other"": {""Identifies as women-owned"": true}}",,"https://www.google.com/maps/place/Waggie+Pet+Zone/@30.566779099999998,-96.3150431,14z/data=!4m8!1m2!2m1!1sWaggie+Pet+Zone!3m4!1s0x86469cb33bf6d071:0xbf3e111be0020c2!8m2!3d30.566779099999998!4d-96.3150431"
Jacksonville PetSafe Bark Park,http://www.jaxbark.org/,+1 217-245-4178,"894 E Vandalia Rd, Jacksonville, IL 62650",894 E Vandalia Rd,Jacksonville,62650,Illinois,United States of America,39.7090722,-90.210088,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqltaqjeXmfEFeOPAg_q8x8ZzlOo7-hTuPFKNtBJ7SsIu_p5IbhlL97ZayL1A-J0T8cOM1r28oEgxVmB8tzHRsMWtTntQnAYlA7bF0BHsESuBzGW7Ow6XDBm_A-1oy4T7U86KRx-rKkj5Ks=w800-h500-k-no,"{""Monday"": ""6AM-8PM"", ""Tuesday"": ""6AM-8PM"", ""Wednesday"": ""6AM-8PM"", ""Thursday"": ""6AM-8PM"", ""Friday"": ""6AM-8PM"", ""Saturday"": ""6AM-8PM"", ""Sunday"": ""6AM-8PM""}",OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Amenities"": {""Picnic tables"": true}, ""Pets"": {""Dogs allowed"": true}}",,"https://www.google.com/maps/place/Jacksonville+PetSafe+Bark+Park/@39.7090722,-90.210088,14z/data=!4m8!1m2!2m1!1sJacksonville+PetSafe+Bark+Park!3m4!1s0x87dfec6bf0b3dfb3:0x41d2d9b279794a8!8m2!3d39.7090722!4d-90.210088"
Mary Ellen Yost Memorial Dog Park,,,"600 Onalaska Loop, Onalaska, TX 77360",600 Onalaska Loop,Onalaska,77360,Texas,United States of America,30.8353322,-95.1182082,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npJeuJt2k3M4ooM1tTjpEjqb4MekMexOtszFmtTW3vY6YoQx0gnvhNKA9_ULyn1a5NXRmLgYFzV-bsA2LLDspqmzdfgd4QVPKirxhlAptkeHJxLZMjwW94gvADI5nYoizdBOBAz=w800-h500-k-no,,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Activities"": {""Hiking"": true}, ""Amenities"": {""Picnic tables"": true, ""Slides"": true}, ""Children"": {""Good for kids"": true, ""Kid-friendly hikes"": true, ""Playground"": true}, ""Pets"": {""Dogs allowed"": true}}",,"https://www.google.com/maps/place/Mary+Ellen+Yost+Memorial+Dog+Park/@30.8353322,-95.1182082,14z/data=!4m8!1m2!2m1!1sMary+Ellen+Yost+Memorial+Dog+Park!3m4!1s0x864781d8751d69b1:0x33df9e404434c394!8m2!3d30.8353322!4d-95.1182082"
City of Lindale Dog Park,http://www.lindaletx.gov/,+1 903-882-6861,"Lindale, TX 75771",,Lindale,75771,Texas,United States of America,32.5209782,-95.4087758,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrEZNA_1YYPzYStXwyv2v-k3UUqkoqhjYNJyQaFOaOxtYQJwxkJnBFxc5baPafzjfHDXUP_8F2-MmNRD82RAYJhE_2aHChfDuHgzqzfY28Na56dK0D3llclgOP_Qi1RJ2vD38el=w800-h500-k-no,,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible parking lot"": true}, ""Amenities"": {""Picnic tables"": true}, ""Children"": {""Good for kids"": true}, ""Pets"": {""Dogs allowed"": true}}",,"https://www.google.com/maps/place/City+of+Lindale+Dog+Park/@32.5209782,-95.4087758,14z/data=!4m8!1m2!2m1!1sCity+of+Lindale+Dog+Park!3m4!1s0x8649bf4f3b391ab3:0x998eb413f94f9618!8m2!3d32.5209782!4d-95.4087758"
Dog park,,,"3511 S Main St, Lindale, TX 75771",3511 S Main St,Lindale,75771,Texas,United States of America,32.469270099999996,-95.3889245,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=M6jQD4cOhTs4Yv78hDOtjg&cb_client=search.gws-prod.gps&w=800&h=500&yaw=193.68283&pitch=0&thumbfov=100,,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true}, ""Children"": {""Good for kids"": true}}",,"https://www.google.com/maps/place/Dog+park/@32.469270099999996,-95.3889245,14z/data=!4m8!1m2!2m1!1sDog+park!3m4!1s0x8649c70045cf91ab:0x47199fc02ea87d46!8m2!3d32.469270099999996!4d-95.3889245"
East dog park,,,"1302 Hideaway Ln E, Lindale, TX 75771",1302 Hideaway Ln E,Lindale,75771,Texas,United States of America,32.48449,-95.465627,,,CLOSED_PERMANENTLY,{},,"https://www.google.com/maps/place/East+dog+park/@32.48449,-95.465627,14z/data=!4m8!1m2!2m1!1sEast+dog+park!3m4!1s0x8649b9004f2a914d:0x59d9c5652ee98d01!8m2!3d32.48449!4d-95.465627"
Camp El Campo,http://campelcampo.com/,+1 682-438-9290,"5667 Farm to Market Rd 2339, Murchison, TX 75778",5667 Farm to Market Rd 2339,Murchison,75778,Texas,United States of America,32.355509,-95.6916239,https://lh3.googleusercontent.com/p/AF1QipMx-zT-JXusEIV08I-zbfvgo7pllDbpZx5Aa1mW=w800-h500-k-no,,OPERATIONAL,"{""Offerings"": {""Grilling"": true, ""RV camping"": true, ""RV electric hookup"": true, ""RV water hookup"": true}, ""Amenities"": {""Barbecue grill"": true, ""Picnic tables"": true, ""Restroom"": true, ""Running water"": true, ""Tent sites"": true}, ""Payments"": {""Camping fee"": true}, ""Children"": {""Good for kids"": true}, ""Parking"": {""On-site parking"": true}, ""Pets"": {""Dogs allowed"": true}}",,"https://www.google.com/maps/place/Camp+El+Campo/@32.355509,-95.6916239,14z/data=!4m8!1m2!2m1!1sCamp+El+Campo!3m4!1s0x8649a9285411b223:0xc816d38cefc3357c!8m2!3d32.355509!4d-95.6916239"
Black Beauty Ranch,https://www.humaneworld.org/blackbeautyranch,+1 903-469-3811,"12526 Co Rd 3806, Murchison, TX 75778",12526 Co Rd 3806,Murchison,75778,Texas,United States of America,32.3215402,-95.7180434,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noBxTCLst-cxbygR47J_FWLD9B083kwoYKWpSGSxAl-M8Ec_o88jz7mLCRd2k49bnPMdcK8PHpIVEdefV49rhqCLFhIV75C_plNRFQwJSSVMh0LRdKq8QaPXukOXtNBxaAaO1Ed=w800-h500-k-no,"{""Monday"": ""8AM-4PM"", ""Tuesday"": ""8AM-4PM"", ""Wednesday"": ""8AM-4PM"", ""Thursday"": ""8AM-4PM"", ""Friday"": ""8AM-4PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}",OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",,"https://www.google.com/maps/place/Black+Beauty+Ranch/@32.3215402,-95.7180434,14z/data=!4m8!1m2!2m1!1sBlack+Beauty+Ranch!3m4!1s0x8649a9f077a15f61:0x48f2ee501c1ca5bc!8m2!3d32.3215402!4d-95.7180434"
Bossart Park,https://spcaeasttx.com/,+1 903-596-7722,"3393 W Grande Blvd, Tyler, TX 75703",3393 W Grande Blvd,Tyler,75703,Texas,United States of America,32.2835491,-95.3504593,https://lh3.googleusercontent.com/p/AF1QipPS-EHWyjON4CcLpLliS855S31KGF4tJDANkXuk=w800-h500-k-no,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Pets"": {""Dogs allowed"": true}}",,"https://www.google.com/maps/place/Bossart+Park/@32.2835491,-95.3504593,14z/data=!4m8!1m2!2m1!1sBossart+Park!3m4!1s0x8649cbdf5bad60a9:0x8ecb950ae2564632!8m2!3d32.2835491!4d-95.3504593"
Sunrise Paw Park,,+1 903-571-4960,"11415 County Rd 166, Tyler, TX 75703",11415 County Rd 166,Tyler,75703,Texas,United States of America,32.2434578,-95.3568647,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noBKO5_6eWjMei301Iddcwdq3-F4TGJLXsHPWSc5kjUfPFkORXIbU3ekgUEs0CQ4LSpfi4f5yn-bJaforZgdw-BAx40pJwGMFYm3n547gnibDienw6olY-NQ6oC7CLPKBdh1e4=w800-h500-k-no,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Children"": {""Good for kids"": true}, ""Pets"": {""Dogs allowed"": true}}",,"https://www.google.com/maps/place/Sunrise+Paw+Park/@32.2434578,-95.3568647,14z/data=!4m8!1m2!2m1!1sSunrise+Paw+Park!3m4!1s0x8649cad3437195fb:0xfdbd352c836dcd01!8m2!3d32.2434578!4d-95.3568647"
Pawhurst dog park,,,"3402 W Park Ave, Orange, TX 77630",3402 W Park Ave,Orange,77630,Texas,United States of America,30.1103794,-93.770851,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrBtrWnJME8RaD7nBQl_3GoNaUK94G8mNzcsacjKgePg4hURjVAmgsNGG4hNJEhsG1q65SYtCl0WPrPziRSvxghRay40cEXXDTWe5ptkxDxL1DgmMdAFwzoApBeFa40vZDIrZ-V7A=w800-h500-k-no,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible parking lot"": true}, ""Pets"": {""Dogs allowed"": true}}",,"https://www.google.com/maps/place/Pawhurst+dog+park/@30.1103794,-93.770851,14z/data=!4m8!1m2!2m1!1sPawhurst+dog+park!3m4!1s0x863955214db117d5:0x242ab4708065da51!8m2!3d30.1103794!4d-93.770851"
Summerfield Paw Park,https://www.summerfieldnc.gov/spp,,"5404 Centerfield Rd, Summerfield, NC 27358",5404 Centerfield Rd,Summerfield,27358,North Carolina,United States of America,36.2018888,-79.9078681,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noWP065nTzsKazeV3AZCQ5HYV88O7I2Vf3Yc6UagwAKbIUCrxWSCJyLTtQxggfUzKBChRUwseNeaoSPiFW6jddMABZ-s29web1uZ4pQzH9dKpF8ElSRpCK92YZzVFk9LNkkXOM3m0H6WvmI=w800-h500-k-no,,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Pets"": {""Dogs allowed"": true}}",,"https://www.google.com/maps/place/Summerfield+Paw+Park/@36.2018888,-79.9078681,14z/data=!4m8!1m2!2m1!1sSummerfield+Paw+Park!3m4!1s0x8852e39e492d8ca3:0x68bd268a31b9c9a4!8m2!3d36.2018888!4d-79.9078681"
Dogs rool,,,"209 Coventry St, Bullard, TX 75757",209 Coventry St,Bullard,75757,Texas,United States of America,32.162257499999996,-95.34154149999999,,,OPERATIONAL,{},,"https://www.google.com/maps/place/Dogs+rool/@32.162257499999996,-95.34154149999999,14z/data=!4m8!1m2!2m1!1sDogs+rool!3m4!1s0x86483585dba5ecef:0x6522add8c8895c59!8m2!3d32.162257499999996!4d-95.34154149999999"
Newington Dog Park,,,"Newington, CT 06111",,Newington,06111,Connecticut,United States of America,41.6961783,-72.7163028,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqGePCAyeZgPd6JqZNRlZtz7YSynQuAmaaXW4Mw0V4np9sNlXi-901rR0nv8-eQqqnyKCKS_qFyQshf-fcKShBaNeqIZ3KBFXqxzXvNNVojQC2qmaXD_cyeBSd_tNKMTpgfxNEy=w800-h500-k-no,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible parking lot"": true}, ""Amenities"": {""Picnic tables"": true}, ""Pets"": {""Dog park"": true, ""Dogs allowed"": true}}",,"https://www.google.com/maps/place/Newington+Dog+Park/@41.6961783,-72.7163028,14z/data=!4m8!1m2!2m1!1sNewington+Dog+Park!3m4!1s0x89e7b37ea737efd3:0xc76b44de665015bd!8m2!3d41.6961783!4d-72.7163028"
Westfield Dog Bark,https://www.cityofwestfield.org/facilities/facility/details/Westfield-Dog-Bark-7,,"125 Lockhouse Rd, Westfield, MA 01085",125 Lockhouse Rd,Westfield,01085,Massachusetts,United States of America,42.1466991,-72.7399823,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrfxFhY3R-G9lbvDEhqR-h0e0f4geH9U7aVUEKBTUNc35vfQvht3H64ME8DL3GQrFQP0pCMuFmo5yeABEm6WiKWjJm7jHj-Gh6zNlJ8hkEQzejAniqdWnDE47-aJcTV8CF5ffHt=w800-h500-k-no,,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Amenities"": {""Picnic tables"": true}, ""Pets"": {""Dogs allowed"": true}}",,"https://www.google.com/maps/place/Westfield+Dog+Bark/@42.1466991,-72.7399823,14z/data=!4m8!1m2!2m1!1sWestfield+Dog+Bark!3m4!1s0x89e71fbddab146b1:0xf0e84aadfef0e5d4!8m2!3d42.1466991!4d-72.7399823"
Friends of South Hadley Dog Park,https://www.fshdp.com/,,"14 Mulligan Dr, South Hadley, MA 01075",14 Mulligan Dr,South Hadley,01075,Massachusetts,United States of America,42.243538199999996,-72.5973734,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqnL8W_mdOnsGA5bDK3unyxaCYNL57XRuvmPK6HskUDgsZvxVaa_xkclIa8BJ-feVOTxf-FJARUAjcMwt92VHCLPC-KizxzozhgyQpDRvBYACNhEZGLDBHLLrMVdQHmpDnz-lfl=w800-h500-k-no,"{""Monday"": ""7AM-9PM"", ""Tuesday"": ""7AM-9PM"", ""Wednesday"": ""7AM-9PM"", ""Thursday"": ""7AM-9PM"", ""Friday"": ""7AM-9PM"", ""Saturday"": ""7AM-9PM"", ""Sunday"": ""7AM-9PM""}",OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Pets"": {""Dog park"": true, ""Dogs allowed"": true}}",,"https://www.google.com/maps/place/Friends+of+South+Hadley+Dog+Park/@42.243538199999996,-72.5973734,14z/data=!4m8!1m2!2m1!1sFriends+of+South+Hadley+Dog+Park!3m4!1s0x89e6db81fa49e1ff:0x92d0d81dd6cdb6d5!8m2!3d42.243538199999996!4d-72.5973734"
Paw Meadow Dog Park,https://simsburyct.myrec.com/info/facilities/details.aspx?FacilityID=13466,+1 860-578-4729,"Drake Hill Park &, 22 Iron Horse Blvd, Simsbury, CT 06070","Drake Hill Park &, 22 Iron Horse Blvd",Simsbury,06070,Connecticut,United States of America,41.8756971,-72.7981185,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqpqbIA5dVBQo3zPQs4atpQw997-NUbs9xueLyY3c9RFu50vl8m_RaOoeta5Z8iQQNXe0XC8rMk1BeMxSZUKrGuqkqV2JmyxCRgGWBWaw9LpW5vSljWJuMn_RkY43RRpCxf7uw=w800-h500-k-no,"{""Monday"": ""6AM-9PM"", ""Tuesday"": ""6AM-9PM"", ""Wednesday"": ""6AM-9PM"", ""Thursday"": ""6AM-9PM"", ""Friday"": ""6AM-9PM"", ""Saturday"": ""6AM-9PM"", ""Sunday"": ""6AM-9PM""}",OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Children"": {""Good for kids"": true}, ""Pets"": {""Dogs allowed"": true}}",,"https://www.google.com/maps/place/Paw+Meadow+Dog+Park/@41.8756971,-72.7981185,14z/data=!4m8!1m2!2m1!1sPaw+Meadow+Dog+Park!3m4!1s0x89e700ae8165e767:0xf52a312e806b15bc!8m2!3d41.8756971!4d-72.7981185"
Saxony Dog Park,,,"66 West St, Vernon, CT 06066",66 West St,Vernon,06066,Connecticut,United States of America,41.8659081,-72.4652101,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nos_VWGayrp8RRrpm2i-fXSWW_THNnuY4_pAg91Yg2RqLmLdNyXuSRfdLZ7dhDgI2WlvVJnnvTeIrh44VfWR5XBYcOhbhYncml9ZG80rTi9UpTzrWh9YZ0-x-6R9aJ9jOO1PVQ6=w800-h500-k-no,,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible parking lot"": true}, ""Pets"": {""Dogs allowed"": true}}",,"https://www.google.com/maps/place/Saxony+Dog+Park/@41.8659081,-72.4652101,14z/data=!4m8!1m2!2m1!1sSaxony+Dog+Park!3m4!1s0x89e6f7fca722349f:0xde0f389a1d78b34!8m2!3d41.8659081!4d-72.4652101"
Agawam Dog Park,https://www.agawam.ma.us/255/Parks-Recreation,,"9-99 Armory Dr, Agawam, MA 01001",9-99 Armory Dr,Agawam,01001,Massachusetts,United States of America,42.0898822,-72.6448018,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npbM9yKPYYReVuAanC1NekEIXzb-wFmmbefc46Y-PyXKGE6j2vHGWFqHYnnlqmN7AiCjA9k1HoObiEDCgCJKnCGSLNYIdn51A7g50LhMRVrJJ8x-KjVc1wHMgNZVe3APFgjEMdT=w800-h500-k-no,"{""Monday"": ""7AM-9PM"", ""Tuesday"": ""7AM-9PM"", ""Wednesday"": ""7AM-9PM"", ""Thursday"": ""7AM-9PM"", ""Friday"": ""7AM-9PM"", ""Saturday"": ""7AM-9PM"", ""Sunday"": ""7AM-9PM""}",OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Activities"": {""Hiking"": true}, ""Children"": {""Kid-friendly hikes"": true}, ""Pets"": {""Dog park"": true, ""Dogs allowed"": true}}",,"https://www.google.com/maps/place/Agawam+Dog+Park/@42.0898822,-72.6448018,14z/data=!4m8!1m2!2m1!1sAgawam+Dog+Park!3m4!1s0x89e6e16eb29dc4ed:0x1184be5435d19f1f!8m2!3d42.0898822!4d-72.6448018"
The Enfield Dog Park,http://www.enfielddogpark.org/,+1 860-394-6213,"Ecology Dr, Enfield, CT 06082",Ecology Dr,Enfield,06082,Connecticut,United States of America,41.9591411,-72.55022939999999,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrKKTPPObYdP6ChD-K5wUFS6SlMq6uX5oifpeyQhePrQ8Ob1Gb9lOrZeHwsMNvaK03BXJpG-xrJ3tEmSzTqRzeu-mj-XM52ezFlMJE64471wp7l74K757tb1tDr3r7VUxmMbMA=w800-h500-k-no,"{""Monday"": ""7AM-7PM"", ""Tuesday"": ""7AM-7PM"", ""Wednesday"": ""7AM-7PM"", ""Thursday"": ""7AM-7PM"", ""Friday"": ""7AM-7PM"", ""Saturday"": ""7AM-7PM"", ""Sunday"": ""7AM-7PM""}",OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Pets"": {""Dogs allowed"": true}}",,"https://www.google.com/maps/place/The+Enfield+Dog+Park/@41.9591411,-72.55022939999999,14z/data=!4m8!1m2!2m1!1sThe+Enfield+Dog+Park!3m4!1s0x89e6faee8279b753:0x4f5cea0857b8e05d!8m2!3d41.9591411!4d-72.55022939999999"
Poynor City Park,,,"Coffee City, TX 75763",,Coffee City,75763,Texas,United States of America,32.076110799999995,-95.59399619999999,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noni6LKPrNdIC1e-TJx1SgOJwloZ8R84cvsinyLhABQBEpsiZQgDd4hl3Bail_KSqIQOYe5HjPwF3zuyxp3EaHdV5KgGoWusAWnfGXehDacaHJZVsNnLEEp5LKHycx4Ovlvl1p7Tg=w800-h500-k-no,,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Amenities"": {""Slides"": true, ""Swings"": true}, ""Children"": {""Good for kids"": true, ""Playground"": true}}",,"https://www.google.com/maps/place/Poynor+City+Park/@32.076110799999995,-95.59399619999999,14z/data=!4m8!1m2!2m1!1sPoynor+City+Park!3m4!1s0x86485121bd54ebe5:0x571a26a81d0b64cb!8m2!3d32.076110799999995!4d-95.59399619999999"
Governor Jim Hogg City Park,,+1 903-763-2223,"Quitman, TX 75783",,Quitman,75783,Texas,United States of America,32.7911579,-95.45251479999999,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npactpHNSsg0lh2n8it1G92iqmbD8yFRXGcl60dJUCAwyMN_--GyvzL8evURhSwYK1cDRXfSeAB7kCZEejW-QqWMEYlPPSwX2JVI76kW7v-OPCmZPKDVaIhKfTH2ESHvDi6Lvht=w800-h500-k-no,"{""Monday"": ""7AM-10PM"", ""Tuesday"": ""7AM-10PM"", ""Wednesday"": ""7AM-10PM"", ""Thursday"": ""7AM-10PM"", ""Friday"": ""7AM-10PM"", ""Saturday"": ""7AM-10PM"", ""Sunday"": ""7AM-10PM""}",OPERATIONAL,"{""Highlights"": {""Picnics"": true}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Activities"": {""Hiking"": true}, ""Amenities"": {""Barbecue grill"": true, ""Basketball court"": true, ""Picnic tables"": true, ""Public restroom"": true, ""Slides"": true, ""Swings"": true}, ""Children"": {""Good for kids"": true, ""Good for kids birthday"": true, ""Kid-friendly hikes"": true, ""Playground"": true}, ""Pets"": {""Dogs allowed"": true}}",,"https://www.google.com/maps/place/Governor+Jim+Hogg+City+Park/@32.7911579,-95.45251479999999,14z/data=!4m8!1m2!2m1!1sGovernor+Jim+Hogg+City+Park!3m4!1s0x86498d8d91de96d1:0xe4b2279da1080a46!8m2!3d32.7911579!4d-95.45251479999999"
Rockport Dog Park,,,"Enterprise Blvd, Rockport, TX 78382",Enterprise Blvd,Rockport,78382,Texas,United States of America,28.0404934,-97.0610245,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npVZJtrPAQppMIRxE7f-tUtEsmanrYYes40ulpB6CfwfWrQlW8oOGleafUJq_yp0tzJJoCZihLcghDZ58WktW0IboC2zdCCBLettbb9wfWfEUoIj4gtms1vF9MN6ZDoNQgGe9ZU=w800-h500-k-no,,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Activities"": {""Hiking"": true}, ""Amenities"": {""Baseball field"": true, ""Picnic tables"": true, ""Public restroom"": true, ""Slides"": true}, ""Children"": {""Good for kids"": true, ""Kid-friendly hikes"": true, ""Playground"": true}, ""Pets"": {""Dog park"": true, ""Dogs allowed"": true}}",,"https://www.google.com/maps/place/Rockport+Dog+Park/@28.0404934,-97.0610245,14z/data=!4m8!1m2!2m1!1sRockport+Dog+Park!3m4!1s0x8669b55f72a93fb7:0x4b880a7ace4fe17c!8m2!3d28.0404934!4d-97.0610245"
